date,temperature,dewPoint,relativeHumidity,windDirection,windSpeed,peakWindSpeed,rain,atmosphericPressureRed,atmosphericPressureStation,sun
13.02.2016 22:00:00,2.3,0.2,86.0,90.0,3.6,14.8,0.0,992.6,955.0,0.0
13.02.2016 23:00:00,1.0,-0.4,90.0,50.0,5.4,9.4,0.0,992.5,954.8,0.0
14.02.2016 00:00:00,0.7,-0.5,92.0,260.0,7.6,7.6,0.0,993.4,955.6,0.0
14.02.2016 01:00:00,0.3,-0.3,95.0,100.0,11.2,14.8,0.0,992.5,954.7,0.0
14.02.2016 02:00:00,-0.2,-0.6,97.0,150.0,3.6,16.6,0.0,993.0,955.1,0.0
14.02.2016 03:00:00,0.0,-0.5,96.0,20.0,7.6,9.4,0.0,993.3,955.4,0.0
14.02.2016 04:00:00,-0.4,-0.7,97.0,120.0,7.6,13.0,0.0,993.0,955.0,0.0
14.02.2016 05:00:00,-0.7,-1.1,96.0,150.0,5.4,11.2,0.0,993.6,955.6,0.0
14.02.2016 06:00:00,-1.5,-1.7,97.0,40.0,3.6,13.0,0.0,994.0,955.8,0.0
14.02.2016 07:00:00,-1.4,-1.5,98.0,90.0,7.6,11.2,0.0,993.8,955.7,0.0
14.02.2016 08:00:00,-0.3,-0.7,96.0,70.0,9.4,14.8,0.0,994.0,956.0,16.0
14.02.2016 09:00:00,1.8,0.2,89.0,100.0,7.6,14.8,0.0,992.9,955.2,100.0
14.02.2016 10:00:00,3.4,0.6,82.0,190.0,13.0,16.6,0.0,993.5,956.0,100.0
14.02.2016 11:00:00,3.6,0.7,81.0,170.0,5.4,13.0,0.0,992.7,955.3,100.0
14.02.2016 12:00:00,5.1,0.6,72.0,190.0,5.4,11.2,0.0,991.8,954.6,100.0
14.02.2016 13:00:00,5.6,0.2,68.0,100.0,5.4,14.8,0.0,991.0,953.9,98.0
14.02.2016 14:00:00,5.9,0.5,68.0,90.0,11.2,18.4,0.0,990.4,953.4,56.0
14.02.2016 15:00:00,4.0,1.3,83.0,100.0,14.8,22.3,0.0,991.0,953.7,0.0
14.02.2016 16:00:00,3.9,1.7,86.0,90.0,18.4,27.7,0.0,990.7,953.4,0.0
14.02.2016 17:00:00,3.8,2.1,89.0,70.0,11.2,27.7,0.0,990.7,953.4,0.0
14.02.2016 18:00:00,4.0,2.0,86.0,40.0,7.6,22.3,0.0,991.0,953.7,0.0
14.02.2016 19:00:00,3.8,1.9,87.0,330.0,9.4,20.5,0.0,992.7,955.3,0.0
14.02.2016 20:00:00,3.4,1.9,90.0,240.0,9.4,16.6,0.0,993.9,956.4,0.0
14.02.2016 21:00:00,3.3,2.0,91.0,290.0,11.2,16.6,0.0,995.3,957.8,0.0
14.02.2016 22:00:00,3.8,2.1,89.0,250.0,9.4,14.8,0.0,996.9,959.4,0.0
14.02.2016 23:00:00,4.0,2.4,89.0,250.0,7.6,16.6,0.4,997.8,960.3,0.0
15.02.2016 00:00:00,4.3,3.3,93.0,270.0,14.8,18.4,0.3,999.1,961.6,0.0
15.02.2016 01:00:00,5.2,3.9,92.0,250.0,16.6,24.1,0.1,1000.4,962.9,0.0
15.02.2016 02:00:00,4.6,3.2,91.0,250.0,20.5,38.9,0.5,1001.7,964.1,0.0
15.02.2016 03:00:00,3.9,2.5,91.0,240.0,20.5,29.5,0.4,1002.6,964.9,0.0
15.02.2016 04:00:00,3.3,2.3,93.0,230.0,14.8,25.9,0.3,1003.4,965.6,0.0
15.02.2016 05:00:00,3.3,2.0,91.0,250.0,13.0,20.5,0.0,1004.2,966.3,0.0
15.02.2016 06:00:00,3.1,2.0,92.0,250.0,11.2,18.4,0.0,1004.8,966.9,0.0
15.02.2016 07:00:00,3.0,2.0,94.0,90.0,3.6,11.2,0.0,1005.7,967.7,0.0
15.02.2016 08:00:00,3.1,2.2,93.0,280.0,11.2,13.0,0.0,1007.1,969.1,0.0
15.02.2016 09:00:00,3.8,2.5,91.0,230.0,7.6,13.0,0.0,1007.7,969.8,0.0
15.02.2016 10:00:00,4.6,3.4,92.0,250.0,5.4,11.2,0.0,1008.7,970.8,0.0
15.02.2016 11:00:00,5.3,3.4,87.0,290.0,9.4,14.8,0.0,1009.1,971.3,0.0
15.02.2016 12:00:00,5.6,3.5,86.0,280.0,11.2,18.4,0.1,1009.4,971.7,0.0
15.02.2016 13:00:00,6.2,3.7,84.0,240.0,11.2,13.0,0.0,1010.4,972.7,0.0
15.02.2016 14:00:00,6.6,3.4,80.0,250.0,13.0,18.4,0.0,1011.1,973.4,0.0
15.02.2016 15:00:00,7.3,3.6,78.0,260.0,11.2,18.4,0.0,1012.0,974.4,0.0
15.02.2016 16:00:00,7.4,3.6,77.0,270.0,11.2,14.8,0.0,1012.7,975.1,0.0
15.02.2016 17:00:00,7.0,3.1,76.0,240.0,5.4,14.8,0.0,1013.9,976.2,0.0
15.02.2016 18:00:00,6.4,3.2,80.0,250.0,5.4,7.6,0.0,1015.3,977.4,0.0
15.02.2016 19:00:00,5.8,2.5,79.0,270.0,9.4,13.0,0.0,1016.6,978.6,0.0
15.02.2016 20:00:00,5.4,2.6,82.0,320.0,1.8,11.2,0.0,1017.5,979.4,0.0
15.02.2016 21:00:00,4.7,2.6,86.0,240.0,3.6,11.2,0.0,1018.5,980.3,0.0
15.02.2016 22:00:00,4.8,2.7,86.0,260.0,5.4,11.2,0.0,1019.7,981.5,0.0
15.02.2016 23:00:00,5.1,3.3,88.0,250.0,7.6,11.2,0.0,1020.6,982.4,0.0
16.02.2016 00:00:00,4.7,3.5,92.0,260.0,5.4,11.2,0.2,1021.9,983.6,0.0
16.02.2016 01:00:00,4.5,3.7,95.0,190.0,1.8,9.4,0.2,1023.1,984.7,0.0
16.02.2016 02:00:00,4.3,3.9,97.0,170.0,3.6,7.6,0.1,1024.2,985.7,0.0
16.02.2016 03:00:00,4.0,3.6,97.0,320.0,3.6,5.4,0.0,1024.9,986.4,0.0
16.02.2016 04:00:00,4.3,3.8,97.0,0.0,1.8,7.6,0.1,1025.7,987.2,0.0
16.02.2016 05:00:00,4.3,2.9,91.0,90.0,7.6,9.4,0.2,1026.7,988.1,0.0
16.02.2016 06:00:00,4.2,1.8,84.0,70.0,14.8,20.5,0.2,1027.4,988.8,0.0
16.02.2016 07:00:00,4.3,0.6,77.0,60.0,22.3,29.5,0.0,1028.5,989.8,0.0
16.02.2016 08:00:00,3.8,1.5,85.0,110.0,5.4,25.9,0.0,1029.8,991.0,0.0
16.02.2016 09:00:00,4.0,2.3,89.0,90.0,7.6,9.4,0.0,1030.8,992.0,0.0
16.02.2016 10:00:00,4.4,0.2,74.0,50.0,18.4,25.9,0.0,1031.5,992.7,0.0
16.02.2016 11:00:00,4.8,-0.4,68.0,40.0,18.4,27.7,0.0,1031.9,993.2,0.0
16.02.2016 12:00:00,5.0,-0.9,65.0,50.0,16.6,27.7,0.0,1032.4,993.7,0.0
16.02.2016 13:00:00,5.2,0.5,72.0,90.0,7.6,18.4,0.0,1032.6,993.9,0.0
16.02.2016 14:00:00,5.6,-0.3,66.0,50.0,20.5,25.9,0.0,1032.3,993.7,2.0
16.02.2016 15:00:00,5.2,-0.4,67.0,40.0,20.5,25.9,0.0,1032.7,994.0,0.0
16.02.2016 16:00:00,5.2,-1.4,62.0,70.0,18.4,27.7,0.0,1032.8,994.1,0.0
16.02.2016 17:00:00,4.6,-0.7,68.0,50.0,16.6,25.9,0.0,1033.1,994.3,0.0
16.02.2016 18:00:00,4.6,-1.3,65.0,50.0,16.6,24.1,0.0,1033.2,994.4,0.0
16.02.2016 19:00:00,4.3,-1.1,68.0,50.0,18.4,27.7,0.0,1033.6,994.7,0.0
16.02.2016 20:00:00,4.3,-1.6,65.0,70.0,22.3,33.5,0.0,1033.3,994.4,0.0
16.02.2016 21:00:00,3.9,-1.8,65.0,70.0,20.5,31.7,0.0,1033.3,994.4,0.0
16.02.2016 22:00:00,3.7,-1.7,67.0,80.0,20.5,31.7,0.0,1033.2,994.3,0.0
16.02.2016 23:00:00,3.7,-1.3,69.0,70.0,24.1,35.3,0.0,1032.4,993.5,0.0
17.02.2016 00:00:00,3.6,-0.9,72.0,90.0,25.9,37.1,0.0,1031.2,992.3,0.0
17.02.2016 01:00:00,3.0,-0.9,75.0,100.0,24.1,37.1,0.0,1030.4,991.5,0.0
17.02.2016 02:00:00,2.0,-0.2,86.0,100.0,22.3,38.9,0.0,1029.7,990.7,0.0
17.02.2016 03:00:00,1.7,-0.2,87.0,100.0,20.5,31.7,0.0,1028.9,989.9,0.0
17.02.2016 04:00:00,1.1,0.1,93.0,80.0,18.4,33.5,0.2,1027.6,988.5,0.0
17.02.2016 05:00:00,1.4,0.2,92.0,80.0,22.3,29.5,0.1,1026.0,987.0,0.0
17.02.2016 06:00:00,1.9,-0.3,85.0,90.0,18.4,27.7,0.0,1024.8,985.9,0.0
17.02.2016 07:00:00,1.6,-0.5,86.0,90.0,22.3,35.3,0.0,1023.7,984.8,0.0
17.02.2016 08:00:00,2.3,-0.2,83.0,100.0,22.3,35.3,0.0,1022.6,983.9,1.0
17.02.2016 09:00:00,3.3,0.3,81.0,100.0,27.7,46.4,0.0,1020.6,982.1,11.0
17.02.2016 10:00:00,4.3,0.7,78.0,90.0,29.5,46.4,0.0,1019.2,980.9,0.0
17.02.2016 11:00:00,6.0,1.5,73.0,100.0,40.7,55.4,0.0,1017.7,979.7,28.0
17.02.2016 12:00:00,6.9,1.7,70.0,100.0,29.5,53.6,0.0,1016.8,978.9,96.0
17.02.2016 13:00:00,6.4,1.8,72.0,100.0,25.9,50.0,0.0,1015.8,977.9,85.0
17.02.2016 14:00:00,5.7,1.8,76.0,100.0,29.5,44.6,0.0,1014.8,976.9,4.0
17.02.2016 15:00:00,5.8,2.0,77.0,100.0,20.5,35.3,0.0,1015.0,977.1,0.0
17.02.2016 16:00:00,5.3,2.2,80.0,110.0,9.4,29.5,0.0,1015.2,977.2,0.0
17.02.2016 17:00:00,5.1,2.3,82.0,70.0,7.6,13.0,0.0,1015.4,977.4,0.0
17.02.2016 18:00:00,5.1,2.2,82.0,230.0,3.6,7.6,0.0,1016.5,978.4,0.0
17.02.2016 19:00:00,4.5,1.3,80.0,260.0,18.4,25.9,0.0,1017.4,979.2,0.0
17.02.2016 20:00:00,4.0,0.7,79.0,240.0,14.8,22.3,0.0,1018.0,979.7,0.0
17.02.2016 21:00:00,3.8,0.1,77.0,250.0,11.2,22.3,0.0,1018.5,980.1,0.0
17.02.2016 22:00:00,2.4,-0.2,82.0,240.0,9.4,13.0,0.0,1018.7,980.1,0.0
17.02.2016 23:00:00,1.9,-0.3,85.0,240.0,7.6,11.2,0.0,1018.7,980.1,0.0
18.02.2016 00:00:00,0.3,-0.9,91.0,250.0,5.4,7.6,0.0,1019.2,980.3,0.0
18.02.2016 01:00:00,0.1,-0.9,92.0,210.0,3.6,9.4,0.0,1019.2,980.3,0.0
18.02.2016 02:00:00,-0.3,-1.1,94.0,240.0,9.4,11.2,0.0,1019.4,980.4,0.0
18.02.2016 03:00:00,-0.5,-1.1,95.0,220.0,3.6,9.4,0.0,1019.1,980.1,0.0
18.02.2016 04:00:00,-1.0,-1.6,94.0,260.0,5.4,7.6,0.0,1019.4,980.3,0.0
18.02.2016 05:00:00,-0.7,-1.4,94.0,260.0,7.6,9.4,0.0,1019.2,980.2,0.0
18.02.2016 06:00:00,-0.7,-1.3,94.0,250.0,9.4,13.0,0.0,1019.1,980.1,0.0
18.02.2016 07:00:00,-1.1,-1.6,95.0,240.0,5.4,13.0,0.0,1019.6,980.5,0.0
18.02.2016 08:00:00,-1.1,-1.6,95.0,220.0,3.6,11.2,0.0,1020.1,981.0,0.0
18.02.2016 09:00:00,-0.5,-1.1,95.0,280.0,11.2,13.0,0.0,1019.3,980.3,7.0
18.02.2016 10:00:00,1.6,-0.1,89.0,300.0,1.8,11.2,0.0,1019.4,980.7,93.0
18.02.2016 11:00:00,3.3,0.2,80.0,350.0,5.4,9.4,0.0,1019.2,980.8,100.0
18.02.2016 12:00:00,4.1,-0.3,73.0,350.0,3.6,14.8,0.0,1018.3,980.0,85.0
18.02.2016 13:00:00,3.9,-0.3,74.0,320.0,7.6,11.2,0.0,1017.8,979.5,17.0
18.02.2016 14:00:00,4.0,-0.3,74.0,300.0,7.6,13.0,0.0,1017.1,978.8,0.0
18.02.2016 15:00:00,4.0,-0.5,72.0,290.0,7.6,11.2,0.0,1017.1,978.8,0.0
18.02.2016 16:00:00,3.9,0.0,76.0,300.0,11.2,13.0,0.0,1017.4,979.1,0.0
18.02.2016 17:00:00,3.7,0.2,78.0,280.0,7.6,14.8,0.0,1017.1,978.8,0.0
18.02.2016 18:00:00,3.7,0.2,78.0,300.0,5.4,11.2,0.0,1017.3,979.0,0.0
18.02.2016 19:00:00,3.7,0.2,77.0,240.0,3.6,7.6,0.0,1017.6,979.3,0.0
18.02.2016 20:00:00,3.3,0.6,82.0,210.0,3.6,7.6,0.0,1017.6,979.2,0.0
18.02.2016 21:00:00,3.6,0.5,80.0,250.0,5.4,9.4,0.0,1017.6,979.3,0.0
18.02.2016 22:00:00,3.5,0.8,83.0,240.0,7.6,13.0,0.0,1017.8,979.4,0.0
18.02.2016 23:00:00,3.1,1.1,87.0,280.0,7.6,11.2,0.0,1017.7,979.3,0.0
19.02.2016 00:00:00,3.0,1.1,87.0,280.0,5.4,9.4,0.0,1017.6,979.2,0.0
19.02.2016 01:00:00,3.1,0.9,85.0,260.0,7.6,9.4,0.0,1017.7,979.3,0.0
19.02.2016 02:00:00,2.9,0.9,87.0,230.0,3.6,9.4,0.0,1017.7,979.3,0.0
19.02.2016 03:00:00,3.0,0.9,86.0,240.0,9.4,11.2,0.0,1017.7,979.3,0.0
19.02.2016 04:00:00,3.4,0.6,82.0,260.0,13.0,14.8,0.0,1017.9,979.5,0.0
19.02.2016 05:00:00,3.3,0.7,83.0,240.0,11.2,16.6,0.0,1018.1,979.7,0.0
19.02.2016 06:00:00,3.3,0.7,83.0,250.0,11.2,13.0,0.0,1018.3,979.9,0.0
19.02.2016 07:00:00,3.3,0.5,82.0,270.0,13.0,16.6,0.0,1018.7,980.3,0.0
19.02.2016 08:00:00,3.3,0.6,82.0,260.0,7.6,13.0,0.0,1019.5,981.0,0.0
19.02.2016 09:00:00,3.7,0.7,81.0,270.0,9.4,14.8,0.0,1019.5,981.1,0.0
19.02.2016 10:00:00,4.7,0.5,74.0,260.0,16.6,20.5,0.0,1019.6,981.3,0.0
19.02.2016 11:00:00,6.0,0.3,67.0,260.0,18.4,24.1,0.0,1019.9,981.8,1.0
19.02.2016 12:00:00,6.5,-0.5,61.0,290.0,20.5,25.9,0.0,1019.7,981.7,3.0
19.02.2016 13:00:00,6.2,-0.8,61.0,280.0,22.3,29.5,0.0,1019.8,981.7,0.0
19.02.2016 14:00:00,6.8,0.2,63.0,280.0,20.5,31.7,0.0,1019.5,981.5,2.0
19.02.2016 15:00:00,6.2,0.6,67.0,290.0,22.3,35.3,0.0,1020.0,981.9,0.0
19.02.2016 16:00:00,5.0,0.7,74.0,270.0,25.9,44.6,0.0,1020.9,982.6,0.0
19.02.2016 17:00:00,4.4,0.1,74.0,280.0,27.7,44.6,0.0,1021.9,983.5,0.0
19.02.2016 18:00:00,4.2,-0.2,73.0,260.0,16.6,31.7,0.0,1022.8,984.3,0.0
19.02.2016 19:00:00,3.9,-0.2,75.0,260.0,16.6,24.1,0.0,1023.4,984.9,0.0
19.02.2016 20:00:00,3.9,0.0,75.0,250.0,13.0,20.5,0.0,1023.7,985.2,0.0
19.02.2016 21:00:00,3.9,0.1,77.0,250.0,13.0,18.4,0.0,1023.9,985.4,0.0
19.02.2016 22:00:00,3.7,0.4,79.0,250.0,11.2,20.5,0.0,1024.2,985.6,0.0
19.02.2016 23:00:00,3.5,0.0,78.0,280.0,31.7,40.7,0.0,1024.4,985.8,0.0
20.02.2016 00:00:00,3.1,-0.7,76.0,280.0,27.7,48.2,0.0,1024.9,986.2,0.0
20.02.2016 01:00:00,3.1,-0.5,77.0,260.0,22.3,35.3,0.0,1025.0,986.3,0.0
20.02.2016 02:00:00,3.2,-1.0,74.0,260.0,22.3,33.5,0.0,1025.3,986.6,0.0
20.02.2016 03:00:00,2.8,-1.3,74.0,260.0,24.1,35.3,0.0,1025.7,986.9,0.0
20.02.2016 04:00:00,2.6,-1.5,73.0,260.0,20.5,31.7,0.0,1025.7,986.9,0.0
20.02.2016 05:00:00,1.1,-2.2,77.0,260.0,11.2,27.7,0.0,1026.0,987.0,0.0
20.02.2016 06:00:00,0.9,-2.3,77.0,230.0,9.4,11.2,0.0,1026.5,987.4,0.0
20.02.2016 07:00:00,-1.3,-3.1,85.0,230.0,1.8,11.2,0.0,1026.9,987.5,0.0
20.02.2016 08:00:00,-0.4,-2.3,85.0,290.0,3.6,5.4,0.0,1027.3,988.0,53.0
20.02.2016 09:00:00,2.6,-1.6,73.0,280.0,5.4,7.6,0.0,1026.3,987.5,100.0
20.02.2016 10:00:00,5.4,-3.3,52.0,230.0,16.6,27.7,0.0,1025.1,986.7,99.0
20.02.2016 11:00:00,6.8,-5.2,40.0,240.0,25.9,38.9,0.0,1024.4,986.2,100.0
20.02.2016 12:00:00,7.8,-5.4,37.0,250.0,24.1,40.7,0.0,1023.6,985.6,99.0
20.02.2016 13:00:00,7.8,-6.3,34.0,230.0,22.3,35.3,0.0,1022.4,984.4,93.0
20.02.2016 14:00:00,7.9,-6.8,32.0,230.0,14.8,37.1,0.0,1021.3,983.4,0.0
20.02.2016 15:00:00,7.7,-5.7,36.0,240.0,14.8,27.7,0.0,1020.5,982.6,0.0
20.02.2016 16:00:00,6.5,-2.3,53.0,280.0,24.1,33.5,0.0,1020.7,982.6,0.0
20.02.2016 17:00:00,5.1,-0.3,68.0,280.0,24.1,38.9,0.0,1020.5,982.2,0.0
20.02.2016 18:00:00,3.4,1.9,90.0,280.0,11.2,33.5,0.3,1020.4,981.9,0.0
20.02.2016 19:00:00,3.6,2.4,92.0,280.0,11.2,18.4,0.4,1020.1,981.7,0.0
20.02.2016 20:00:00,2.8,2.0,94.0,330.0,9.4,18.4,0.9,1019.9,981.4,0.0
20.02.2016 21:00:00,2.4,1.7,95.0,340.0,5.4,11.2,1.6,1019.9,981.3,0.0
20.02.2016 22:00:00,2.4,2.0,98.0,130.0,3.6,7.6,2.4,1019.4,980.8,0.0
20.02.2016 23:00:00,3.1,2.9,99.0,40.0,5.4,9.4,2.3,1018.5,980.1,0.0
21.02.2016 00:00:00,3.5,3.2,98.0,70.0,3.6,9.4,2.2,1017.6,979.3,0.0
21.02.2016 01:00:00,4.1,3.7,98.0,240.0,3.6,13.0,1.3,1016.5,978.3,0.0
21.02.2016 02:00:00,5.7,5.1,96.0,250.0,9.4,18.4,2.0,1016.4,978.4,0.0
21.02.2016 03:00:00,5.7,5.2,97.0,250.0,5.4,11.2,2.5,1015.9,977.9,0.0
21.02.2016 04:00:00,5.7,5.4,98.0,220.0,3.6,7.6,1.3,1015.4,977.5,0.0
21.02.2016 05:00:00,5.9,5.7,99.0,270.0,3.6,7.6,1.0,1015.6,977.7,0.0
21.02.2016 06:00:00,9.7,8.1,90.0,270.0,25.9,42.5,0.2,1014.9,977.5,0.0
21.02.2016 07:00:00,10.4,7.8,84.0,270.0,27.7,37.1,0.0,1014.9,977.6,0.0
21.02.2016 08:00:00,11.5,7.4,76.0,270.0,35.3,51.8,0.0,1015.5,978.3,0.0
21.02.2016 09:00:00,11.4,7.7,78.0,270.0,33.5,46.4,0.0,1016.4,979.2,0.0
21.02.2016 10:00:00,11.2,8.0,80.0,260.0,22.3,38.9,0.0,1017.0,979.7,0.0
21.02.2016 11:00:00,11.0,8.7,85.0,260.0,29.5,46.4,0.1,1017.2,979.9,0.0
21.02.2016 12:00:00,11.7,8.3,80.0,250.0,27.7,44.6,0.0,1017.0,979.8,0.0
21.02.2016 13:00:00,11.7,8.5,81.0,260.0,27.7,40.7,0.0,1016.5,979.3,0.0
21.02.2016 14:00:00,12.5,8.6,77.0,260.0,20.5,31.7,0.0,1015.6,978.6,0.0
21.02.2016 15:00:00,12.7,8.8,77.0,280.0,16.6,24.1,0.0,1015.4,978.4,0.0
21.02.2016 16:00:00,13.3,8.4,73.0,280.0,20.5,27.7,0.0,1015.1,978.2,0.0
21.02.2016 17:00:00,12.8,8.4,75.0,270.0,22.3,40.7,0.0,1015.4,978.4,0.0
21.02.2016 18:00:00,12.9,7.7,71.0,280.0,25.9,35.3,0.1,1015.3,978.3,3.0
21.02.2016 19:00:00,12.7,7.4,70.0,270.0,29.5,46.4,0.0,1015.4,978.4,0.0
21.02.2016 20:00:00,13.1,7.0,67.0,250.0,24.1,33.5,0.0,1015.2,978.2,0.0
21.02.2016 21:00:00,12.4,6.7,68.0,250.0,29.5,42.5,0.0,1014.9,977.9,0.0
21.02.2016 22:00:00,11.0,6.1,72.0,260.0,22.3,35.3,0.0,1015.4,978.2,0.0
21.02.2016 23:00:00,11.3,5.8,69.0,250.0,22.3,33.5,0.0,1015.0,977.8,0.0
22.02.2016 00:00:00,10.5,5.5,71.0,250.0,11.2,24.1,0.0,1015.1,977.8,0.0
22.02.2016 01:00:00,9.0,5.3,78.0,210.0,9.4,16.6,0.0,1014.9,977.4,0.0
22.02.2016 02:00:00,8.6,5.2,79.0,240.0,16.6,24.1,0.0,1014.5,977.0,0.0
22.02.2016 03:00:00,9.2,5.6,78.0,260.0,18.4,24.1,0.0,1013.9,976.5,0.0
22.02.2016 04:00:00,7.8,4.5,80.0,230.0,13.0,22.3,0.0,1013.9,976.3,0.0
22.02.2016 05:00:00,7.3,3.9,79.0,240.0,13.0,24.1,0.0,1013.7,976.0,0.0
22.02.2016 06:00:00,7.1,3.3,77.0,250.0,11.2,16.6,0.0,1013.4,975.7,0.0
22.02.2016 07:00:00,5.2,2.7,84.0,290.0,7.6,13.0,0.0,1013.7,975.7,0.0
22.02.2016 08:00:00,4.5,2.4,86.0,300.0,7.6,11.2,0.0,1014.1,976.0,3.0
22.02.2016 09:00:00,9.0,5.1,77.0,280.0,9.4,11.2,0.0,1013.7,976.3,63.0
22.02.2016 10:00:00,11.2,4.4,63.0,310.0,13.0,18.4,0.0,1013.5,976.3,100.0
22.02.2016 11:00:00,12.8,5.6,62.0,300.0,20.5,27.7,0.0,1012.8,975.9,100.0
22.02.2016 12:00:00,14.0,6.1,59.0,310.0,16.6,31.7,0.0,1011.6,974.9,100.0
22.02.2016 13:00:00,16.7,5.8,49.0,290.0,18.4,29.5,0.0,1010.0,973.7,100.0
22.02.2016 14:00:00,17.3,5.6,46.0,310.0,13.0,38.9,0.0,1008.9,972.7,100.0
22.02.2016 15:00:00,18.1,5.7,44.0,300.0,16.6,24.1,0.0,1008.4,972.3,100.0
22.02.2016 16:00:00,16.9,4.2,43.0,270.0,18.4,31.7,0.0,1008.7,972.4,81.0
22.02.2016 17:00:00,16.6,2.1,38.0,240.0,16.6,27.7,0.0,1008.8,972.5,1.0
22.02.2016 18:00:00,15.7,1.5,38.0,240.0,14.8,22.3,0.0,1009.1,972.6,0.0
22.02.2016 19:00:00,14.1,1.6,43.0,240.0,11.2,24.1,0.0,1009.4,972.7,0.0
22.02.2016 20:00:00,13.4,0.9,43.0,230.0,14.8,20.5,0.0,1009.5,972.7,0.0
22.02.2016 21:00:00,13.1,0.6,43.0,240.0,14.8,25.9,0.0,1009.5,972.7,0.0
22.02.2016 22:00:00,13.3,1.4,44.0,240.0,16.6,25.9,0.0,1009.9,973.1,0.0
22.02.2016 23:00:00,13.2,1.5,45.0,240.0,16.6,27.7,0.0,1009.6,972.8,0.0
23.02.2016 00:00:00,11.9,0.3,45.0,230.0,13.0,18.4,0.0,1009.6,972.6,0.0
23.02.2016 01:00:00,11.4,1.0,49.0,240.0,13.0,20.5,0.0,1009.5,972.5,0.0
23.02.2016 02:00:00,11.3,2.5,55.0,250.0,11.2,16.6,0.0,1009.5,972.5,0.0
23.02.2016 03:00:00,10.5,3.3,61.0,260.0,7.6,11.2,0.0,1009.7,972.6,0.0
23.02.2016 04:00:00,9.9,4.4,69.0,260.0,9.4,33.5,0.0,1009.8,972.6,0.0
23.02.2016 05:00:00,10.5,3.9,64.0,240.0,11.2,14.8,0.0,1009.9,972.8,0.0
23.02.2016 06:00:00,9.7,5.4,74.0,230.0,14.8,24.1,0.0,1009.8,972.6,0.0
23.02.2016 07:00:00,9.5,5.2,75.0,230.0,5.4,16.6,0.0,1009.4,972.2,0.0
23.02.2016 08:00:00,9.4,5.1,75.0,220.0,9.4,13.0,0.0,1009.5,972.3,0.0
23.02.2016 09:00:00,10.1,5.5,73.0,250.0,13.0,16.6,0.0,1009.4,972.3,0.0
23.02.2016 10:00:00,11.6,5.1,64.0,240.0,14.8,24.1,0.0,1008.7,971.8,11.0
23.02.2016 11:00:00,11.2,4.8,65.0,270.0,35.3,51.8,0.0,1008.9,971.9,4.0
23.02.2016 12:00:00,11.6,4.8,63.0,300.0,22.3,38.9,0.0,1008.5,971.6,18.0
23.02.2016 13:00:00,11.5,3.8,59.0,270.0,38.9,51.8,0.0,1007.9,971.0,0.0
23.02.2016 14:00:00,10.0,6.2,77.0,270.0,24.1,57.6,0.1,1008.1,971.0,0.0
23.02.2016 15:00:00,10.9,5.1,67.0,260.0,16.6,37.1,0.0,1007.5,970.5,0.0
23.02.2016 16:00:00,10.3,4.6,68.0,260.0,24.1,46.4,0.0,1007.5,970.4,0.0
23.02.2016 17:00:00,10.3,4.3,66.0,240.0,13.0,29.5,0.0,1006.8,969.8,0.0
23.02.2016 18:00:00,7.5,5.0,85.0,310.0,35.3,51.8,0.2,1008.2,970.8,0.0
23.02.2016 19:00:00,5.8,3.7,86.0,280.0,31.7,48.2,0.2,1010.4,972.6,0.0
23.02.2016 20:00:00,4.5,2.3,86.0,280.0,40.7,53.6,0.2,1013.5,975.4,0.0
23.02.2016 21:00:00,3.9,1.6,85.0,270.0,37.1,51.8,0.1,1015.4,977.2,0.0
23.02.2016 22:00:00,3.5,1.0,83.0,270.0,35.3,55.4,0.0,1017.0,978.7,0.0
23.02.2016 23:00:00,2.9,1.2,89.0,260.0,24.1,50.0,0.0,1018.4,979.9,0.0
24.02.2016 00:00:00,2.8,1.2,89.0,290.0,27.7,38.9,0.1,1019.0,980.5,0.0
24.02.2016 01:00:00,2.8,0.6,85.0,290.0,16.6,44.6,0.0,1019.5,981.0,0.0
24.02.2016 02:00:00,2.7,-0.1,82.0,280.0,27.7,38.9,0.0,1019.2,980.7,0.0
24.02.2016 03:00:00,2.6,-0.1,83.0,270.0,20.5,38.9,0.0,1019.1,980.6,0.0
24.02.2016 04:00:00,2.4,0.0,85.0,270.0,24.1,31.7,0.0,1019.3,980.7,0.0
24.02.2016 05:00:00,2.5,-0.7,79.0,250.0,18.4,27.7,0.0,1019.6,981.0,0.0
24.02.2016 06:00:00,1.4,0.0,90.0,250.0,9.4,29.5,0.3,1019.9,981.2,0.0
24.02.2016 07:00:00,2.3,-0.1,84.0,240.0,14.8,25.9,0.0,1019.9,981.3,0.0
24.02.2016 08:00:00,2.8,0.0,82.0,260.0,20.5,27.7,0.0,1020.8,982.2,0.0
24.02.2016 09:00:00,3.3,0.8,84.0,260.0,13.0,25.9,0.0,1020.8,982.3,0.0
24.02.2016 10:00:00,3.9,-0.3,74.0,260.0,20.5,29.5,0.0,1020.8,982.4,0.0
24.02.2016 11:00:00,3.7,0.3,78.0,290.0,25.9,33.5,0.0,1020.6,982.2,5.0
24.02.2016 12:00:00,2.1,0.3,88.0,300.0,27.7,38.9,0.0,1020.7,982.0,37.0
24.02.2016 13:00:00,3.9,0.6,79.0,300.0,20.5,35.3,0.1,1019.5,981.1,46.0
